"Index"	"Accuracy"	"Sensitivity"	"Specificity"	"T2"	"V1"	"V2"	"V3"	"V4"	"V5"
"451"	"451"	"1"	"1"	"1"	"5.71294806824889"	"DGKA|1606"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"452"	"452"	"1"	"1"	"1"	"5.44493877144808"	"EPAS1|2034"	"FERMT1|55612"	"KIAA0430|9665"	"LGR4|55366"	"PYCR1|5831"
"453"	"453"	"0.988888888888889"	"1"	"0.909090909090909"	"5.45354714881514"	"FERMT1|55612"	"HYAL2|8692"	"MMP11|4320"	"PYCR1|5831"	"RTKN2|219790"
"454"	"454"	"0.988888888888889"	"0.987341772151899"	"1"	"5.66877544015996"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"	"URB1|9875"
"455"	"455"	"1"	"1"	"1"	"5.72374365928716"	"CASKIN2|57513"	"FUT2|2524"	"RNF149|284996"	"RTKN2|219790"	"TOP2A|7153"
"456"	"456"	"1"	"1"	"1"	"6.12552329737772"	"C13orf15|28984"	"COL10A1|1300"	"COL12A1|1303"	"PYCR1|5831"	"SLC19A1|6573"
"457"	"457"	"1"	"1"	"1"	"5.57189833387002"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"458"	"458"	"1"	"1"	"1"	"5.74254591031719"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"459"	"459"	"1"	"1"	"1"	"5.79467353706209"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"460"	"460"	"0.977777777777778"	"0.974683544303797"	"1"	"5.73093980435908"	"CLEC2D|29121"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"461"	"461"	"0.977777777777778"	"0.987341772151899"	"0.909090909090909"	"6.13411663309607"	"CYP51A1|1595"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"
"462"	"462"	"0.988888888888889"	"0.987341772151899"	"1"	"5.5713249850429"	"COL17A1|1308"	"GGT5|2687"	"PECAM1|5175"	"PYCR1|5831"	"SLC19A1|6573"
"463"	"463"	"1"	"1"	"1"	"5.97150546149983"	"COL10A1|1300"	"DGKA|1606"	"EPAS1|2034"	"MYL9|10398"	"PYCR1|5831"
"464"	"464"	"0.988888888888889"	"0.987341772151899"	"1"	"6.17419228003714"	"CORO1C|23603"	"FERMT1|55612"	"FOLR2|2350"	"RTKN2|219790"	"TOP2A|7153"
"465"	"465"	"1"	"1"	"1"	"5.68713853843892"	"PYCR1|5831"	"RNH1|6050"	"RTKN2|219790"	"TEP1|7011"	"TMPRSS4|56649"
"466"	"466"	"0.988888888888889"	"0.987341772151899"	"1"	"5.9691488096237"	"COL17A1|1308"	"PECAM1|5175"	"PYCR1|5831"	"SC4MOL|6307"	"SLC19A1|6573"
"467"	"467"	"0.966666666666667"	"0.962025316455696"	"1"	"5.65255488016759"	"COL10A1|1300"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"468"	"468"	"0.988888888888889"	"0.987341772151899"	"1"	"5.67068760056121"	"EPAS1|2034"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"469"	"469"	"0.988888888888889"	"0.987341772151899"	"1"	"6.22086275145895"	"EPAS1|2034"	"FERMT1|55612"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"470"	"470"	"1"	"1"	"1"	"6.03764652406059"	"CORO1C|23603"	"FOLR2|2350"	"FUT2|2524"	"RTKN2|219790"	"TOP2A|7153"
"471"	"471"	"0.988888888888889"	"0.987341772151899"	"1"	"5.73460151996345"	"EPAS1|2034"	"KIF26B|55083"	"LGR4|55366"	"PYCR1|5831"	"ST6GALNAC5|81849"
"472"	"472"	"0.988888888888889"	"0.987341772151899"	"1"	"5.5540834663155"	"DLG5|9231"	"EPAS1|2034"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"473"	"473"	"0.988888888888889"	"1"	"0.909090909090909"	"6.34919350687382"	"CASKIN2|57513"	"PYCR1|5831"	"RAB6A|5870"	"SLC19A1|6573"	"SPTBN2|6712"
"474"	"474"	"1"	"1"	"1"	"5.38159902737006"	"COL10A1|1300"	"LIMS2|55679"	"PYCR1|5831"	"RALGPS2|55103"	"ST6GALNAC5|81849"
"475"	"475"	"1"	"1"	"1"	"5.28357474784375"	"HYAL2|8692"	"MARCKSL1|65108"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"476"	"476"	"0.988888888888889"	"1"	"0.909090909090909"	"6.14769435818767"	"C13orf1|57213"	"CASKIN2|57513"	"PNPLA6|10908"	"PYCR1|5831"	"SPTBN2|6712"
"477"	"477"	"0.988888888888889"	"0.987341772151899"	"1"	"5.99670594795483"	"CASP2|835"	"FERMT1|55612"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"478"	"478"	"0.988888888888889"	"0.987341772151899"	"1"	"5.27785254051981"	"EMP2|2013"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"TMPRSS4|56649"
"479"	"479"	"1"	"1"	"1"	"5.21842626500259"	"CCL19|6363"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"
"480"	"480"	"0.988888888888889"	"0.987341772151899"	"1"	"5.40842181946968"	"EPAS1|2034"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"481"	"481"	"1"	"1"	"1"	"4.79174406407731"	"DGKA|1606"	"KANK3|256949"	"PDIK1L|149420"	"PYCR1|5831"	"STARD7|56910"
"482"	"482"	"0.977777777777778"	"0.974683544303797"	"1"	"5.83854447330531"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"483"	"483"	"0.988888888888889"	"0.987341772151899"	"1"	"5.81027048115917"	"EPAS1|2034"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"SPTBN2|6712"
"484"	"484"	"1"	"1"	"1"	"5.669415513201"	"PYCR1|5831"	"RNH1|6050"	"RTKN2|219790"	"TMPRSS4|56649"	"TRAF1|7185"
"485"	"485"	"1"	"1"	"1"	"5.66622398234838"	"DGKA|1606"	"EPAS1|2034"	"MYL6|4637"	"PYCR1|5831"	"SLC19A1|6573"
"486"	"486"	"0.988888888888889"	"1"	"0.909090909090909"	"5.55788040790165"	"HYAL2|8692"	"MMP11|4320"	"MYL9|10398"	"PYCR1|5831"	"RTKN2|219790"
"487"	"487"	"0.988888888888889"	"0.987341772151899"	"1"	"5.84678796134917"	"COL17A1|1308"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"STX12|23673"
"488"	"488"	"1"	"1"	"1"	"5.38797789511148"	"EPAS1|2034"	"LGR4|55366"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"489"	"489"	"1"	"1"	"1"	"5.73727070902236"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"490"	"490"	"1"	"1"	"1"	"6.16562687074971"	"FERMT1|55612"	"HYAL2|8692"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"
"491"	"491"	"1"	"1"	"1"	"6.23833231551543"	"E2F3|1871"	"PYCR1|5831"	"RTKN2|219790"	"SLC19A1|6573"	"TMPRSS4|56649"
"492"	"492"	"1"	"1"	"1"	"5.40925232492913"	"EPAS1|2034"	"LOC84740|84740"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"493"	"493"	"0.988888888888889"	"0.987341772151899"	"1"	"5.74910296180583"	"C13orf1|57213"	"EPAS1|2034"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"494"	"494"	"1"	"1"	"1"	"5.388803209142"	"EPAS1|2034"	"PAPLN|89932"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"495"	"495"	"0.977777777777778"	"0.974683544303797"	"1"	"5.72778537245395"	"PNPLA6|10908"	"PYCR1|5831"	"RTKN2|219790"	"SYNJ2|8871"	"TEP1|7011"
"496"	"496"	"1"	"1"	"1"	"6.09866022319228"	"ADAM8|101"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"497"	"497"	"0.988888888888889"	"1"	"0.909090909090909"	"5.82205623208149"	"FERMT1|55612"	"HYAL2|8692"	"MYO1C|4641"	"PYCR1|5831"	"RTKN2|219790"
"498"	"498"	"0.988888888888889"	"0.987341772151899"	"1"	"5.43328242529083"	"C13orf1|57213"	"CASKIN2|57513"	"PYCR1|5831"	"SLC19A1|6573"	"SPTBN2|6712"
"499"	"499"	"0.988888888888889"	"0.987341772151899"	"1"	"5.0795119227419"	"DGKA|1606"	"KANK3|256949"	"PYCR1|5831"	"RNF149|284996"	"RTKN2|219790"
"500"	"500"	"0.977777777777778"	"0.974683544303797"	"1"	"6.00348107391072"	"GGT5|2687"	"PECAM1|5175"	"PYCR1|5831"	"RALGPS2|55103"	"SLC19A1|6573"
